code,idgrade,mean_dropout
2109452,9,3.925
2109502,5,2.38
2109502,9,8.606250000000001
2109551,5,1.535
2109551,9,4.86875
2109601,5,2.53
2109601,9,4.25625
2109700,5,3.42
2109700,9,8.850000000000001
2109759,5,3.095
2109759,9,10.26875
2109809,5,4.31
2109809,9,7.35
2109908,5,2.63
2109908,9,4.75625
2110005,5,4.645
2110005,9,11.83125
2110039,5,4.52
2110039,9,6.29375
2110104,5,4.63
2110104,9,10.1375
2110203,5,3.41
2110203,9,8.643749999999999
2110237,5,4.295
2110237,9,13.0875
2110278,5,3.919999999999999
2110278,9,13.2125
2110302,5,2.395
2110302,9,9.456250000000001
2110401,5,6.844999999999999
2110401,9,11.65
2110500,5,5.375
2110500,9,13.025
2110609,5,3.669999999999999
2110609,9,7.762499999999999
2110658,5,3.91
2110658,9,7.737500000000001
2110708,5,2.175
2110708,9,7.549999999999999
2110807,5,6.759999999999998
2110807,9,8.4375
2110856,5,1.5
2110856,9,8.887500000000001
2110906,5,6.4
2110906,9,10.975
2111003,5,8.324999999999999
2111003,9,10.50625
2111029,5,3.11
2111029,9,12.35
2111052,5,7.06
2111052,9,11.01875
2111078,5,2.685
2111078,9,7.0125
2111102,5,2.04
2111102,9,5.631250000000001
2111201,5,3.33
2111201,9,3.9
2111250,5,2.14
2111250,9,10.725
2111300,5,4.095
2111300,9,3.98125
2111409,5,9.830000000000002
2111409,9,11.63125
2111508,5,4.475
2111508,9,9.38125
2111532,5,3.245
2111532,9,7.725000000000001
2111573,5,1.535
2111573,9,8.625000000000002
2111607,5,2.645
2111607,9,6.10625
2111631,5,4.6
2111631,9,12.40625
2111672,5,3.915
2111672,9,11.3125
2111706,5,4.3
2111706,9,9.85
2111722,5,11.32
2111722,9,9.025
2111748,5,2.885
2111748,9,9.65
2111763,5,3.284999999999999
2111763,9,7.60625
2111789,5,5.96
2111789,9,8.59375
2111805,5,2.274999999999999
2111805,9,7.35
2111904,5,1.765
2111904,9,6.65
2111953,5,1.27
2111953,9,6.174999999999999
2112001,5,1.23
2112001,9,7.387499999999999
2112100,5,7.340000000000002
2112100,9,11.4125
2112209,5,5.200000000000001
2112209,9,7.300000000000001
2112233,5,2.5
2112233,9,5.424999999999999
2112274,5,2.665
2112274,9,7.237500000000001
2112308,5,2.44
2112308,9,8.4
2112407,5,3.63
2112407,9,10.09375
2112456,5,5.119999999999999
2112456,9,11.05
2112506,5,1.945
2112506,9,8.0625
2112605,5,2.92
2112605,9,6.0875
2112704,5,3.295
2112704,9,7.806249999999999
2112803,5,5.375
2112803,9,7.881249999999999
2112852,5,1.62
2112852,9,5.693750000000001
2112902,5,1.445
2112902,9,5.14375
2113009,5,3.98
2113009,9,7.549999999999999
2114007,5,3.62
2114007,9,5.237500000000001
2200053,5,1.695
2200053,9,8.187499999999998
2200103,5,5.014999999999999
2200103,9,5.84375
2200202,5,1.22
2200202,9,2.4
2200251,5,2.425
2200251,9,8.59375
2200277,5,3.2
2200277,9,7.025
2200301,5,1.115
2200301,9,6.443750000000001
2200400,5,1.94
2200400,9,3.862499999999999
2200459,5,2.96
2200459,9,5.5125
2200509,5,3.595
2200509,9,5.44375
2200608,5,1.71
2200608,9,3.5125
2200707,5,3.395
2200707,9,9.4375
2200806,5,3.435
2200806,9,5.64375
2200905,5,1.815
2200905,9,6.24375
2200954,5,3
2200954,9,5.39375
2201002,5,6.635000000000001
2201002,9,6.168749999999999
2201051,5,4.005000000000001
2201051,9,9.81875
2201101,5,2.405
2201101,9,7.64375
2201150,5,3.245
2201150,9,6.049999999999999
2201176,5,.7150000000000001
2201176,9,1.44375
2201200,5,3.33
2201200,9,7.087499999999999
2201309,5,9.06
2201309,9,10.49375
2201408,5,3.34
2201408,9,7.581250000000001
2201507,5,5.19
2201507,9,10.45625
2201556,5,1.92
2201556,9,3.08125
2201572,5,.875
2201572,9,4
2201606,5,3.659999999999999
2201606,9,6.3375
2201705,5,5.585
2201705,9,8.15
2201739,5,3.09
2201739,9,9.037500000000001
2201770,5,4.355
2201770,9,6.637499999999999
2201804,5,2.765
2201804,9,4.975000000000001
2201903,5,3.945
2201903,9,6.424999999999999
2201919,5,4.359999999999999
2201919,9,10.91875
2201929,5,2.685
2201929,9,10.8875
2201945,5,5.324999999999999
2201945,9,11.325
2201960,5,2.535
2201960,9,6.13125
2201988,5,2.625
2201988,9,6.474999999999998
2202000,5,2.685
2202000,9,5.212499999999999
2202026,5,1.105
2202026,9,3.89375
2202059,5,4.535
2202059,9,7.3125
2202075,5,2.45
2202075,9,4.874999999999999
2202083,5,2.115
2202083,9,6.756250000000001
2202091,5,.9800000000000001
2202091,9,5.64375
2202109,5,4.105
2202109,9,9.8375
2202117,5,4.095000000000001
2202117,9,9.112499999999997
2202133,5,1.265
2202133,9,6.087499999999999
2202174,5,4.11
2202174,9,9.53125
2202208,5,2.18
2202208,9,4.1625
2202251,5,7.410000000000001
2202251,9,9.593750000000002
2202307,5,6.05
2202307,9,8.06875
2202406,5,1.655
2202406,9,6.3875
2202455,5,5.01
2202455,9,9.243749999999999
2202505,5,8.334999999999999
2202505,9,13.20625
2202539,5,1.795
2202539,9,5.887500000000001
2202554,5,2.425
2202554,9,9.231249999999998
2202604,5,2.575000000000001
2202604,9,6.34375
2202653,5,1.815
2202653,9,6.700000000000001
2202703,5,3.235
2202703,9,10.4375
2202711,5,1.435
2202711,9,6.11875
2202729,5,3.78
2202729,9,9.237500000000001
2202737,5,1.13
2202737,9,5.474999999999999
2202752,5,2.405
2202752,9,5.312499999999999
2202778,5,3.734999999999999
2202778,9,7.037500000000001
2202802,5,2.394999999999999
2202802,9,5.587499999999999
2202851,5,3.78
2202851,9,9.012500000000001
2202901,5,4.135
2202901,9,8.643749999999999
2203008,5,2.81
2203008,9,5.962500000000001
2203107,5,3.145
2203107,9,7.4
2203206,5,3.924999999999999
2203206,9,7.96875
2203230,5,11.015
2203230,9,18.01875
2203255,5,2.605
2203255,9,5.9
2203271,5,5.045
2203271,9,10.20625
2203305,5,2.645
2203305,9,5.28125
2203354,5,3.575
2203354,9,9.150000000000002
2203404,5,2.175
2203404,9,4.16875
2203420,5,2.15
2203420,9,8.25625
2203453,5,2.49
2203453,9,6.68125
2203503,5,1.48
2203503,9,4.6875
2203602,5,2.54
2203602,9,3.5625
2203701,5,2.705
2203701,9,7.5375
2203750,5,7.157894736842107
2203750,9,14.475
2203800,5,2.235
2203800,9,5.18125
2203859,5,3.69
2203859,9,7.343750000000001
2203909,5,2.595
2203909,9,3.762500000000001
2204006,5,3.22
2204006,9,4.218750000000001
2204105,5,4.49
2204105,9,4.637499999999999
2204154,5,1.08
2204154,9,6.700000000000001
2204204,5,5.92
2204204,9,9.8375
2204303,5,1.87
2204303,9,3.53125
2204352,5,1.825
2204352,9,5.08125
2204402,5,7.510000000000001
2204402,9,11.0875
2204501,5,3.610000000000001
2204501,9,6.4875
2204550,5,2.995
2204550,9,12.09375
2204600,5,1.71
2204600,9,4.531250000000001
2204659,5,5.304999999999999
2204659,9,11.75625
2204709,5,1.58
2204709,9,5.125
2204808,5,2.569999999999999
2204808,9,3.38125
2204907,5,4.585
2204907,9,7.7
2205003,5,6.21
2205003,9,11.075
2205102,5,2.909999999999999
2205102,9,5.11875
2205151,5,2.85
2205151,9,10.73125
2205201,5,3.64
2205201,9,11.4875
2205250,5,2.985
2205250,9,6.768750000000001
2205276,5,1.895
2205276,9,4.662500000000001
2205300,5,5.22
2205300,9,8.36875
2205359,5,2.69
2205359,9,8.84375
2205409,5,2.36
2205409,9,9.34375
2205458,5,1.11
2205458,9,12.5
2205508,5,2.7
2205508,9,4.975
2205516,5,2.695
2205516,9,5.943750000000001
2205524,5,5.47
2205524,9,10.80625
2205532,5,6.265
2205532,9,18.90000000000001
2205540,5,2.58
2205540,9,3.55625
2205557,5,2.735
2205557,9,6.481249999999999
2205565,5,.8799999999999999
2205565,9,8.143750000000001
2205573,5,3.58
2205573,9,13.01875
2205581,5,3.739999999999999
2205581,9,10.29375
2205599,5,1.935294117647059
2205599,9,6.474999999999999
2205607,5,3.694999999999999
2205607,9,7.487499999999999
2205706,5,2.78
2205706,9,5.975
2205805,5,3.099999999999999
2205805,9,10.3125
2205854,5,2.905
2205854,9,7.362500000000001
2205904,5,4.565
2205904,9,6.6125
2205953,5,3.905
2205953,9,6.631250000000001
2206001,5,2.695
2206001,9,5.375
2206050,5,3.71
2206050,9,9.174999999999999
2206100,5,4.1
2206100,9,15.2125
2206209,5,5.77
2206209,9,14
2206308,5,4.159999999999999
2206308,9,3.675
2206357,5,2.88
2206357,9,14.54375
2206407,5,2.134999999999999
2206407,9,6.35625
2206506,5,1.74
2206506,9,4.887500000000001
2206605,5,4.53
2206605,9,6.8875
2206654,5,6.575
2206654,9,10.175
2206670,5,1.635
2206670,9,8.25
2206696,5,1.17
2206696,9,3.8125
2206704,5,3.275
2206704,9,5.974999999999999
2206720,5,1.815
2206720,9,4.800000000000001
2206753,5,2.95
2206753,9,4.73125
2206803,5,4.775
2206803,9,11.0125
2206902,5,3.294999999999999
2206902,9,5.5125
2206951,5,2.635
2206951,9,5.475
2207009,5,2
2207009,9,4.993749999999999
2207108,5,2.24
2207108,9,2.875
2207207,5,2.235
2207207,9,8.493750000000002
2207306,5,2.185
2207306,9,5.056249999999999
2207355,5,1.295
2207355,9,4.9875
2207405,5,3.805000000000001
2207405,9,8.000000000000002
2207504,5,4.61
2207504,9,11.18125
2207553,5,3.484999999999999
2207553,9,6.824999999999999
2207603,5,12.655
2207603,9,23.61875
2207702,5,3.165
2207702,9,4.768750000000001
2207751,5,7.210000000000003
2207751,9,11.225
2207777,5,3.44
2207777,9,14.3625
2207793,5,5.355
2207793,9,8.487499999999999
2207801,5,4.49
2207801,9,11.60625
2207850,5,5.48
2207850,9,11.4
2207900,5,4.404999999999999
2207900,9,9.237499999999999
2207934,5,2.43
2207934,9,3.45625
2207959,5,1.105
2207959,9,4.031249999999999
2208007,5,3.41
2208007,9,4.731249999999999
2208106,5,2.94
2208106,9,8.4375
2208205,5,1.4
2208205,9,5.618749999999999
2208304,5,2.095
2208304,9,5.156249999999999
2208403,5,1.33
2208403,9,3.737499999999999
2208502,5,8.530000000000001
2208502,9,12.6125
2208551,5,2.105
2208551,9,5.23125
2208601,5,2.445
2208601,9,2.475
2208650,5,1.465
2208650,9,9.53125
2208700,5,6.539999999999999
2208700,9,7.481250000000001
2208809,5,3.205000000000001
2208809,9,7.056249999999999
2208858,5,5.414999999999999
2208858,9,8.612500000000001
2208874,5,5.120000000000001
2208874,9,10.93125
2208908,5,3.855
2208908,9,7.1875
2209005,5,2.075
2209005,9,5.85
2209104,5,1.41
2209104,9,3.5
2209153,5,2.23
2209153,9,3.975
2209203,5,4.705000000000002
2209203,9,10.5
2209302,5,2.904999999999999
2209302,9,7.025
2209351,5,1.105
2209351,9,3.25
2209377,5,1.47
2209377,9,5.1625
2209401,5,4.015
2209401,9,6.406250000000001
2209450,5,2.16
2209450,9,3.75
2209500,5,4.109999999999999
2209500,9,4.475
2209559,5,4.7
2209559,9,8.581249999999999
2209609,5,1.02
2209609,9,3
2209658,5,2.52
2209658,9,8.674999999999999
2209708,5,3.05
2209708,9,6.281250000000001
2209757,5,8.684999999999999
2209757,9,10.975
2209807,5,4.005000000000001
2209807,9,5.39375
2209856,5,2.32
2209856,9,4.09375
2209872,5,2.544999999999999
2209872,9,10.9
2209906,5,3.005
2209906,9,5.175000000000001
2209955,5,2.27
2209955,9,8.11875
2209971,5,2.575
2209971,9,8.625
2210003,5,1.665
2210003,9,4.306249999999999
2210052,5,1.01
2210052,9,5.424999999999999
2210102,5,2.49
2210102,9,4.587499999999999
2210201,5,2.38
2210201,9,5.35625
2210300,5,3.22
2210300,9,7.531249999999999
2210359,5,8.095000000000001
2210359,9,14.60625
2210375,5,2.735
2210375,9,8.137500000000001
2210383,5,1.455
2210383,9,6.674999999999999
2210391,5,4.369999999999999
2210391,9,6.243749999999999
2210409,5,2.92
2210409,9,6.743749999999999
2210508,5,2.745
2210508,9,6.73125
2210607,5,3.605
2210607,9,7.087499999999999
2210623,5,6.230000000000001
2210623,9,11
2210631,5,4.974999999999999
2210631,9,4.925000000000001
2210656,5,3.655
2210656,9,7.431249999999999
2210706,5,1.83
2210706,9,8.143750000000001
2210805,5,1.885
2210805,9,4.6375
2210904,5,1.98
2210904,9,5.04375
2210938,5,1.38
2210938,9,3.71875
2210953,5,1.18
2210953,9,4.037500000000001
2210979,5,.9099999999999999
2210979,9,3
2211001,5,2.845
2211001,9,4.200000000000001
2211100,5,2.53
2211100,9,5.56875
2211209,5,4.54
2211209,9,8.118749999999999
2211308,5,2.63
2211308,9,5.48125
2211357,5,3.5
2211357,9,10.78125
2211407,5,1.225
2211407,9,1.8625
2211506,5,5.97
2211506,9,16.7
2211605,5,1.31
2211605,9,4.725000000000001
2211704,5,1.11
2211704,9,3.71875
2300101,5,1.21
2300101,9,5.7875
2300150,5,2.82
2300150,9,8.975
2300200,5,1.475
2300200,9,6.356249999999999
2300309,5,.9350000000000002
2300309,9,6.112499999999999
2300408,5,2.275
2300408,9,11.0875
2300507,5,.8649999999999999
2300507,9,6.50625
2300606,5,.6449999999999999
2300606,9,4.95
2300705,5,1.735
2300705,9,5.73125
2300754,5,1.435
2300754,9,6.087499999999999
2300804,5,1.425
2300804,9,8.749999999999998
2300903,5,.7450000000000001
2300903,9,3.71875
2301000,5,1.51
2301000,9,4.324999999999999
2301109,5,.8549999999999999
2301109,9,4.862500000000001
2301208,5,1.065
2301208,9,5.75
2301257,5,1.24
2301257,9,6.331249999999999
2301307,5,1.73
2301307,9,7.981250000000001
2301406,5,.805
2301406,9,4.41875
2301505,5,1.41
2301505,9,9.068750000000001
2301604,5,1.155
2301604,9,7.625
2301703,5,2.3
2301703,9,8.206250000000001
2301802,5,2.12
2301802,9,6.3125
2301851,5,1.35
2301851,9,7.487500000000001
2301901,5,1.575
2301901,9,4.1125
2301950,5,1.37
2301950,9,6.425000000000001
2302008,5,2.355
2302008,9,8.887499999999999
2302057,5,1.045
2302057,9,6.118749999999999
2302107,5,1.785000000000001
2302107,9,4.925000000000001
2302206,5,1.195
2302206,9,5.162500000000001
2302305,5,.6100000000000001
2302305,9,5.781250000000001
2302404,5,1.81
2302404,9,8.5625
2302503,5,1.9
2302503,9,6.937499999999999
2302602,5,.825
2302602,9,3.93125
2302701,5,1.63
2302701,9,8.043749999999999
2302800,5,1.495
2302800,9,5.98125
2302909,5,.8
2302909,9,5.09375
2303006,5,2.035
2303006,9,8.206250000000001
2303105,5,1.01
2303105,9,4.718750000000001
2303204,5,1.715
2303204,9,8.9
2303303,5,1.12
2303303,9,6.6125
2303402,5,.8650000000000002
2303402,9,6.16875
2303501,5,1.14
2303501,9,4.437500000000001
2303600,5,.6100000000000001
2303600,9,8.05625
2303659,5,.7899999999999998
2303659,9,3.5875
2303709,5,2.045
2303709,9,4.89375
2303808,5,1.755
2303808,9,6.162500000000001
2303907,5,1.08
2303907,9,6.493749999999999
2303931,5,1.145
2303931,9,8.087499999999999
2303956,5,1.965
2303956,9,6.53125
2304004,5,.6900000000000001
2304004,9,5.056250000000001
2304103,5,1.855
2304103,9,6.99375
2304202,5,1.51
2304202,9,4.34375
2304236,5,.6450000000000001
2304236,9,4.881249999999999
2304251,5,1.08
2304251,9,5.69375
2304269,5,.4400000000000001
2304269,9,5.375000000000001
2304277,5,.5999999999999999
2304277,9,6.306249999999999
2304285,5,.925
2304285,9,3.237499999999999
2304301,5,.6150000000000001
2304301,9,5.00625
2304350,5,.745
2304350,9,3.18125
2304400,5,2.864999999999999
2304400,9,5.2875
2304459,5,.74
2304459,9,4.0875
2304509,5,1.885
2304509,9,8.918749999999999
2304608,5,.9700000000000003
2304608,9,5.7875
2304657,5,1.43
2304657,9,7.5625
2304707,5,.73
2304707,9,6.04375
2304806,5,1.48
2304806,9,6.250000000000001
2304905,5,.375
2304905,9,3.9625
2304954,5,1.515
2304954,9,6.325
2305001,5,1.99
2305001,9,8.256250000000001
2305100,5,.6850000000000001
2305100,9,6
2305209,5,1
2305209,9,6.6125
2305233,5,1.255
2305233,9,5.106249999999999
2305266,5,2.26
2305266,9,6.64375
2305308,5,2.510000000000001
2305308,9,9.299999999999997
2305332,5,.9350000000000002
2305332,9,6.800000000000001
2305357,5,1.79
2305357,9,5.00625
2305407,5,3.095
2305407,9,9.356249999999999
2305506,5,1.085
2305506,9,4.46875
2305605,5,1.24
2305605,9,4.993749999999999
2305654,5,.7900000000000001
2305654,9,6.081249999999999
2305704,5,2.32
2305704,9,6.7375
2305803,5,2.17
2305803,9,7.60625
2305902,5,2.205
2305902,9,9.9375
2306009,5,.5200000000000001
2306009,9,3.24375
2306108,5,.68
2306108,9,3.925000000000001
2306207,5,.345
2306207,9,4.54375
2306256,5,1.5
2306256,9,4.718749999999999
2306306,5,1.06
2306306,9,5.45625
2306405,5,1.025
2306405,9,3.90625
2306504,5,2.2
2306504,9,5.262499999999999
2306553,5,1.025
2306553,9,5.681249999999999
2306603,5,1.685
2306603,9,7.162500000000001
2306702,5,1.635
2306702,9,6.29375
2306801,5,1.72
2306801,9,6.85
2306900,5,1.655
2306900,9,5.443750000000001
2307007,5,.8950000000000001
2307007,9,5.193750000000001
2307106,5,1.015
2307106,9,5.40625
2307205,5,1.01
2307205,9,2.9375
2307254,5,.75
2307254,9,6.45
2307304,5,2.68
2307304,9,5.356250000000001
2307403,5,.9549999999999998
2307403,9,6.568750000000001
2307502,5,2.095
2307502,9,6.368749999999999
2307601,5,1.235
2307601,9,5.5
2307635,5,1.39
2307635,9,6.6125
2307650,5,1.43
2307650,9,4.0125
2307700,5,1.135
2307700,9,3.81875
2307809,5,.76
2307809,9,6.54375
2307908,5,.765
2307908,9,5.337499999999999
2308005,5,1.225
2308005,9,5.58125
2308104,5,1.54
2308104,9,5.425
2308203,5,.7050000000000001
2308203,9,2.4625
2308302,5,2.035
2308302,9,6.8625
2308351,5,1.06
2308351,9,7.550000000000002
2308377,5,1.485
2308377,9,5.774999999999999
2308401,5,1.94
2308401,9,8.375000000000002
2308500,5,1.615
2308500,9,9.537500000000003
2308609,5,3.205
2308609,9,8.1625
2308708,5,1.77
2308708,9,6.049999999999999
2308807,5,1.72
2308807,9,6.025000000000001
2308906,5,.8400000000000001
2308906,9,6.456250000000001
2309003,5,.5900000000000001
2309003,9,7.887500000000001
2309102,5,1.085
2309102,9,4.80625
2309201,5,1.775
2309201,9,5.006250000000001
2309300,5,2.525
2309300,9,7.46875
2309409,5,1.45
2309409,9,7.95625
2309458,5,1
2309458,9,4.93125
2309508,5,1.695
2309508,9,5.137499999999999
2309607,5,1.65
2309607,9,5.56875
2309706,5,1.32
2309706,9,4.225
2309805,5,1.075
2309805,9,5.500000000000001
2309904,5,1.39
2309904,9,7.3875
2310001,5,.5750000000000001
2310001,9,3.806250000000001
2310100,5,1.08
2310100,9,6.625
2310209,5,1.35
2310209,9,5.706249999999999
2310258,5,.7800000000000001
2310258,9,4.306249999999999
2310308,5,1.215
2310308,9,7.656250000000001
2310407,5,1.89
2310407,9,7.23125
2310506,5,1.11
2310506,9,8.71875
2310605,5,1.87
2310605,9,4.931249999999999
2310704,5,.9349999999999999
2310704,9,4.625
2310803,5,1.135
2310803,9,6.824999999999999
2310852,5,1.24
2310852,9,5.18125
2310902,5,2.16
2310902,9,9.31875
2310951,5,.7799999999999999
2310951,9,5.518750000000001
2311009,5,1.815
2311009,9,8.99375
2311108,5,2.205000000000001
2311108,9,6.625
2311207,5,1.715
2311207,9,8.862499999999999
2311231,5,.65
2311231,9,5.40625
2311264,5,1.075
2311264,9,7.893749999999999
2311306,5,2.214999999999999
2311306,9,6.156249999999999
2311355,5,1.035
2311355,9,6.3
2311405,5,1.505
2311405,9,6.5125
2311504,5,1.22
2311504,9,6.63125
2311603,5,.885
2311603,9,3.674999999999999
2311702,5,.6100000000000001
2311702,9,5.818750000000001
2311801,5,1.455
2311801,9,5.812500000000001
2311900,5,1.245
2311900,9,8.225
2311959,5,1.705
2311959,9,9.675000000000001
2312007,5,1.64
2312007,9,8.212499999999999
2312106,5,1.21
2312106,9,5.0625
2312205,5,1.935
2312205,9,7.65
2312304,5,2.085
2312304,9,7.968749999999999
2312403,5,1.145
2312403,9,4.525
2312502,5,1.235
2312502,9,6.03125
2312601,5,2.15
2312601,9,6.93125
2312700,5,2.03
2312700,9,7.41875
2312809,5,.4999999999999999
2312809,9,4.0625
2312908,5,.5750000000000002
2312908,9,3
2313005,5,.68
2313005,9,5.60625
2313104,5,1.965
2313104,9,6.118749999999999
2313203,5,.9599999999999996
2313203,9,7.31875
2313252,5,1.65
2313252,9,7.51875
2313302,5,1.075
2313302,9,6.662500000000001
2313351,5,1.235
2313351,9,6.393750000000002
2313401,5,1.03
2313401,9,5.287500000000001
2313500,5,.9850000000000001
2313500,9,5.6875
2313559,5,.8050000000000003
2313559,9,5.556249999999999
2313609,5,1.655
2313609,9,7.181249999999999
2313708,5,2.86
2313708,9,8.106249999999999
2313757,5,1.3
2313757,9,7.450000000000002
2313807,5,.8450000000000001
